,#ID_RSSD,D_DT_START,D_DT_END,BHC_IND,BROAD_REG_CD,CHTR_AUTH_CD,CHTR_TYPE_CD,FBO_4C9_IND,FHC_IND,FUNC_REG,INSUR_PRI_CD,MBR_FHLBS_IND,MBR_FRS_IND,SEC_RPTG_STATUS,EST_TYPE_CD,BANK_CNT,BNK_TYPE_ANALYS_CD,D_DT_EXIST_CMNC,D_DT_EXIST_TERM,FISC_YREND_MMDD,D_DT_INSUR,D_DT_OPEN,FNCL_SUB_HOLDER,FNCL_SUB_IND,IBA_GRNDFTHR_IND,IBF_IND,ID_RSSD_HD_OFF,MJR_OWN_MNRTY,NM_LGL,NM_SHORT,NM_SRCH_CD,ORG_TYPE_CD,REASON_TERM_CD,CNSRVTR_CD,ENTITY_TYPE,AUTH_REG_DIST_FRS,ACT_PRIM_CD,CITY,CNTRY_NM,ID_CUSIP,STATE_ABBR_NM,PLACE_CD,STATE_CD,STATE_HOME_CD,STREET_LINE1,STREET_LINE2,ZIP_CD,ID_THRIFT,ID_THRIFT_HC,DOMESTIC_IND,ID_ABA_PRIM,ID_FDIC_CERT,ID_NCUA,COUNTY_CD,DIST_FRS,ID_OCC,CNTRY_CD,DT_END,DT_EXIST_CMNC,DT_EXIST_TERM,DT_INSUR,DT_OPEN,DT_START,ID_TAX,PROV_REGION,URL,SLHC_IND,SLHC_TYPE_IND,PRIM_FED_REG,STATE_INC_CD,CNTRY_INC_CD,STATE_INC_ABBR_NM,CNTRY_INC_NM,ID_LEI,IHC_IND
20,788867,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,06/21/1971 00:00:00,0,0,0,0,1164,0,NORTH TEXAS STREET BRANCH                                                                                               ,NORTH TX ST BR                ,331307359,0,0,0,DBR,0,0,FAIRFIELD,UNITED STATES                           ,0,CA,23182,6,0,2785 NORTH TEXAS STREET,0,94533,0,0,Y,0,0,0,95,12,0,1007,19921231,0,19921231,0,19710621,19900424,0,0,0,0,0,,0,0,0,,0,0
21,1158225,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,06/01/1986 00:00:00,0,0,0,0,1164,0,GLENDALE BRANCH                                                                                                         ,GLENDALE BR                   ,438951669,0,0,0,DBR,0,0,GLENDALE,UNITED STATES                           ,0,CA,30000,6,0,200 NORTH MARYLAND,0,91209,0,0,Y,0,0,0,37,12,0,1007,19921231,0,19921231,0,19860601,19900424,0,0,0,0,0,,0,0,0,,0,0
22,22066,06/30/1972 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,09/01/1960 00:00:00,0,0,0,0,1164,0,SANTA CRUZ BRANCH                                                                                                       ,SANTA CRUZ BR                 ,10980601,0,0,0,DBR,0,0,SANTA CRUZ,UNITED STATES                           ,0,CA,69112,6,0,1100 SOQUEL AVENUE,0,95062,0,0,Y,0,0,0,87,12,0,1007,19921231,0,19921231,0,19600901,19720630,0,0,0,0,0,,0,0,0,,0,0
23,3261,06/30/1972 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,11/26/1951 00:00:00,0,0,0,0,1164,0,VALLEJO BRANCH                                                                                                          ,VALLEJO BR                    ,1002715427,0,0,0,DBR,0,0,VALLEJO,UNITED STATES                           ,0,CA,81666,6,0,913 TENNESSEE STREET,0,94590,0,0,Y,0,0,0,95,12,0,1007,19921231,0,19921231,0,19511126,19720630,0,0,0,0,0,,0,0,0,,0,0
24,785165,06/30/1986 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,06/15/1970 00:00:00,0,0,0,0,1164,0,NATIONAL CITY BRANCH                                                                                                    ,NATIONAL CITY BR              ,388516064,0,0,0,DBR,0,0,NATIONAL CITY,UNITED STATES                           ,0,CA,50398,6,0,"400 WEST 24TH STREET, SUITE D",0,92050,0,0,Y,0,0,0,73,12,0,1007,19921231,0,19921231,0,19700615,19860630,0,0,0,0,0,,0,0,0,,0,0
80,862365,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,12/01/1964 00:00:00,0,0,0,0,1164,0,MANTECA BRANCH                                                                                                          ,MANTECA BR                    ,405957249,0,0,0,DBR,0,0,MANTECA,UNITED STATES                           ,0,CA,45484,6,0,164 NORTH MAPLE AVENUE,0,95336,0,0,Y,0,0,0,77,12,0,1007,19921231,0,19921231,0,19641201,19900424,0,0,0,0,0,,0,0,0,,0,0
82,829069,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,11/01/1982 00:00:00,0,0,0,0,1164,0,HEMET BRANCH                                                                                                            ,HEMET BR                      ,754465139,0,0,0,DBR,0,0,HEMET,UNITED STATES                           ,0,CA,33182,6,0,3212 WEST FLORIDA AVENUE,0,92343,0,0,Y,0,0,0,65,12,0,1007,19921231,0,19921231,0,19821101,19900424,0,0,0,0,0,,0,0,0,,0,0
84,2006033,04/02/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/02/1990 00:00:00,0,0,0,0,1164,0,WHITTIER DOWNTOWN BRANCH                                                                                                ,WHITTIER DOWNTOWN BR          ,504475405,0,0,0,DBR,0,0,WHITTIER,UNITED STATES                           ,0,CA,85292,6,0,7200 SOUTH GREENLEAF AVENUE,0,90602,0,0,Y,0,0,0,37,12,0,1007,19921231,0,19921231,0,19900402,19900402,0,0,0,0,0,,0,0,0,,0,0
86,730567,06/30/1987 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,08/01/1976 00:00:00,0,0,0,0,1164,0,HAYWARD SOUTH SIDE BRANCH                                                                                               ,HAYWARD S SIDE BR             ,144488726,0,0,0,DBR,0,0,HAYWARD,UNITED STATES                           ,0,CA,33000,6,0,24301 SOUTHLAND DRIVE,0,94544,0,0,Y,0,0,0,1,12,0,1007,19921231,0,19921231,0,19760801,19870630,0,0,0,0,0,,0,0,0,,0,0
87,4866,06/30/1983 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,06/22/1951 00:00:00,0,0,0,0,1164,0,HAYWARD A STREET BRANCH                                                                                                 ,HAYWARD A ST BR               ,1030322204,0,0,0,DBR,0,0,HAYWARD,UNITED STATES                           ,0,CA,33000,6,0,1061 A STREET,0,94541,0,0,Y,0,0,0,1,12,0,1007,19921231,0,19921231,0,19510622,19830630,0,0,0,0,0,,0,0,0,,0,0
89,866569,06/30/1972 00:00:00,04/05/1987 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,04/05/1987 00:00:00,0,,05/01/1967 00:00:00,0,0,0,0,1164,0,MILLBRAE BRANCH                                                                                                         ,MILLBRAE BR                   ,547453000,0,0,0,DBR,0,0,MILLBRAE,UNITED STATES                           ,0,CA,47486,6,0,1370 EL CAMINO REAL,0,94030,0,0,Y,0,0,0,81,12,0,1007,19870405,0,19870405,0,19670501,19720630,0,0,0,0,0,,0,0,0,,0,0
130,793263,09/22/1986 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,12/27/1976 00:00:00,0,0,0,0,1164,0,VENTURA BRANCH                                                                                                          ,VENTURA BR                    ,960114139,0,0,0,DBR,0,0,VENTURA,UNITED STATES                           ,0,CA,93550,6,0,1304 EAST MAIN STREET,0,93003,0,0,Y,0,0,0,111,12,0,1007,19921231,0,19921231,0,19761227,19860922,0,0,0,0,0,,0,0,0,,0,0
132,867061,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,12/20/1967 00:00:00,0,0,0,0,1164,0,SAN PABLO BRANCH                                                                                                        ,SAN PABLO BR                  ,887212476,0,0,0,DBR,0,0,SAN PABLO,UNITED STATES                           ,0,CA,68294,6,0,751 EL PORTAL CENTER,0,94806,0,0,Y,0,0,0,13,12,0,1007,19921231,0,19921231,0,19671220,19900424,0,0,0,0,0,,0,0,0,,0,0
133,821764,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,12/04/1972 00:00:00,0,0,0,0,1164,0,BUENA PARK BRANCH                                                                                                       ,BUENA PARK BR                 ,904840414,0,0,0,DBR,0,0,BUENA PARK,UNITED STATES                           ,0,CA,8786,6,0,8622 STANTON BOULEVARD,0,90620,0,0,Y,0,0,0,59,12,0,1007,19921231,0,19921231,0,19721204,19900424,0,0,0,0,0,,0,0,0,,0,0
136,742168,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,08/08/1966 00:00:00,0,0,0,0,1164,0,VISALIA BRANCH                                                                                                          ,VISALIA BR                    ,680142364,0,0,0,DBR,0,0,VISALIA,UNITED STATES                           ,0,CA,82954,6,0,1805 SOUTH MOONEY BOULEVARD,0,93291,0,0,Y,0,0,0,107,12,0,1007,19921231,0,19921231,0,19660808,19900424,0,0,0,0,0,,0,0,0,,0,0
138,820169,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,08/09/1971 00:00:00,0,0,0,0,1164,0,FULLERTON BRANCH                                                                                                        ,FULLERTON BR                  ,106478249,0,0,0,DBR,0,0,FULLERTON,UNITED STATES                           ,0,CA,28000,6,0,624 NORTH HARBOR BOULEVARD,0,92632,0,0,Y,0,0,0,59,12,0,1007,19921231,0,19921231,0,19710809,19900424,0,0,0,0,0,,0,0,0,,0,0
139,633369,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,03/06/1972 00:00:00,0,0,0,0,1164,0,WOODLAND BRANCH                                                                                                         ,WOODLAND BR                   ,178133275,0,0,0,DBR,0,0,WOODLAND,UNITED STATES                           ,0,CA,86328,6,0,505 MAIN STREET,0,95695,0,0,Y,0,0,0,113,12,0,1007,19921231,0,19921231,0,19720306,19900424,0,0,0,0,0,,0,0,0,,0,0
210,924562,06/30/1972 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,11/29/1965 00:00:00,0,0,0,0,1164,0,ANAHEIM WEST SIDE BRANCH                                                                                                ,ANAHEIM W SIDE BR             ,1027984624,0,0,0,DBR,0,0,ANAHEIM,UNITED STATES                           ,0,CA,2000,6,0,842 NORTH EUCLID STREET,0,92801,0,0,Y,0,0,0,59,12,0,1007,19921231,0,19921231,0,19651129,19720630,0,0,0,0,0,,0,0,0,,0,0
212,5368,06/30/1972 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,05/28/1951 00:00:00,0,0,0,0,1164,0,MONTEBELLO BRANCH                                                                                                       ,MONTEBELLO BR                 ,1045838548,0,0,0,DBR,0,0,MONTEBELLO,UNITED STATES                           ,0,CA,48816,6,0,1712 WEST BEVERLY BOULEVARD,0,90640,0,0,Y,0,0,0,37,12,0,1007,19921231,0,19921231,0,19510528,19720630,0,0,0,0,0,,0,0,0,,0,0
214,12964,06/30/1972 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/01/1960 00:00:00,0,0,0,0,1164,0,SAN BERNARDINO BRANCH                                                                                                   ,SAN BERNARDINO BR             ,1018791690,0,0,0,DBR,0,0,SAN BERNARDINO,UNITED STATES                           ,0,CA,65000,6,0,"577 NORTH D STREET, SUITE A",0,92401,0,0,Y,0,0,0,71,12,0,1007,19921231,0,19921231,0,19600401,19720630,0,0,0,0,0,,0,0,0,,0,0
215,644066,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,06/29/1987 00:00:00,0,0,0,0,1164,0,FREMONT BRANCH                                                                                                          ,FREMONT BR                    ,530678098,0,0,0,DBR,0,0,FREMONT,UNITED STATES                           ,0,CA,26000,6,0,34129 FREMONT BOULEVARD,0,94538,0,0,Y,0,0,0,1,12,0,1007,19921231,0,19921231,0,19870629,19900424,0,0,0,0,0,,0,0,0,,0,0
216,677662,01/09/1989 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,05/01/1967 00:00:00,0,0,0,0,1164,0,MERCED BRANCH                                                                                                           ,MERCED BR                     ,975510852,0,0,0,DBR,0,0,MERCED,UNITED STATES                           ,0,CA,46898,6,0,"510 WEST MAIN STREET, SUITE A",0,95340,0,0,Y,0,0,0,47,12,0,1007,19921231,0,19921231,0,19670501,19890109,0,0,0,0,0,,0,0,0,,0,0
217,743763,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/15/1968 00:00:00,0,0,0,0,1164,0,TORRANCE BRANCH                                                                                                         ,TORRANCE BR                   ,632854013,0,0,0,DBR,0,0,TORRANCE,UNITED STATES                           ,0,CA,80000,6,0,4201 TORRANCE BOULEVARD,0,90503,0,0,Y,0,0,0,37,12,0,1007,19921231,0,19921231,0,19680415,19900424,0,0,0,0,0,,0,0,0,,0,0
250,2005979,04/02/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/02/1990 00:00:00,0,0,0,0,1164,0,STOCKTON MARCH BRANCH                                                                                                   ,STOCKTON MARCH BR             ,596176519,0,0,0,DBR,0,0,STOCKTON,UNITED STATES                           ,0,CA,75000,6,0,707 EAST MARCH LANE,0,95207,0,0,Y,0,0,0,77,12,0,1007,19921231,0,19921231,0,19900402,19900402,0,0,0,0,0,,0,0,0,,0,0
252,789369,09/19/1988 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,11/03/1971 00:00:00,0,0,0,0,1164,0,SANTA MARIA BRANCH                                                                                                      ,SANTA MARIA BR                ,1057369018,0,0,0,DBR,0,0,SANTA MARIA,UNITED STATES                           ,0,CA,69196,6,0,204 NORTH BROADWAY,0,93454,0,0,Y,0,0,0,83,12,0,1007,19921231,0,19921231,0,19711103,19880919,0,0,0,0,0,,0,0,0,,0,0
254,858461,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,12/07/1961 00:00:00,0,0,0,0,1164,0,SUNNYVALE BRANCH                                                                                                        ,SUNNYVALE BR                  ,136559938,0,0,0,DBR,0,0,SUNNYVALE,UNITED STATES                           ,0,CA,77000,6,0,458 EL CAMINO REAL,0,94087,0,0,Y,0,0,0,85,12,0,1007,19921231,0,19921231,0,19611207,19900424,0,0,0,0,0,,0,0,0,,0,0
256,739869,06/30/1972 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,12/01/1964 00:00:00,0,0,0,0,1164,0,STOCKTON DOWNTOWN BRANCH                                                                                                ,STOCKTON DOWNTOWN BR          ,309086305,0,0,0,DBR,0,0,STOCKTON,UNITED STATES                           ,0,CA,75000,6,0,340 EAST WEBER AVENUE,0,95202,0,0,Y,0,0,0,77,12,0,1007,19921231,0,19921231,0,19641201,19720630,0,0,0,0,0,,0,0,0,,0,0
257,787262,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,07/06/1970 00:00:00,0,0,0,0,1164,0,NORTHRIDGE BRANCH                                                                                                       ,NORTHRIDGE BR                 ,482536556,0,0,0,DBR,0,0,NORTHRIDGE,UNITED STATES                           ,0,CA,52176,6,0,8923 RESEDA BOULEVARD,0,91324,0,0,Y,0,0,0,37,12,0,1007,19921231,0,19921231,0,19700706,19900424,0,0,0,0,0,,0,0,0,,0,0
258,907462,06/30/1972 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,08/11/1969 00:00:00,0,0,0,0,1164,0,SAN JOSE ALMADEN BRANCH                                                                                                 ,SAN JOSE ALMADEN BR           ,216957647,0,0,0,DBR,0,0,SAN JOSE,UNITED STATES                           ,0,CA,68000,6,0,4611 ALMADEN EXPRESSWAY,0,95118,0,0,Y,0,0,0,85,12,0,1007,19921231,0,19921231,0,19690811,19720630,0,0,0,0,0,,0,0,0,,0,0
293,728760,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,11/05/1973 00:00:00,0,0,0,0,1164,0,GARDEN GROVE BRANCH                                                                                                     ,GARDEN GROVE BR               ,1001422840,0,0,0,DBR,0,0,GARDEN GROVE,UNITED STATES                           ,0,CA,29000,6,0,12446 BROOKHURST STREET,0,92640,0,0,Y,0,0,0,59,12,0,1007,19921231,0,19921231,0,19731105,19900424,0,0,0,0,0,,0,0,0,,0,0
295,13466,06/30/1987 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,10/19/1959 00:00:00,0,0,0,0,1164,0,PASADENA BRANCH                                                                                                         ,PASADENA BR                   ,657808656,0,0,0,DBR,0,0,PASADENA,UNITED STATES                           ,0,CA,56000,6,0,100 SOUTH LOS ROBLES,0,91101,0,0,Y,0,0,0,37,12,0,1007,19921231,0,19921231,0,19591019,19870630,0,0,0,0,0,,0,0,0,,0,0
298,970961,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,08/18/1970 00:00:00,0,0,0,0,1164,0,NAPA BRANCH                                                                                                             ,NAPA BR                       ,7101779,0,0,0,DBR,0,0,NAPA,UNITED STATES                           ,0,CA,50258,6,0,1330 SECOND STREET,0,94559,0,0,Y,0,0,0,55,12,0,1007,19921231,0,19921231,0,19700818,19900424,0,0,0,0,0,,0,0,0,,0,0
340,2005764,04/02/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/02/1990 00:00:00,0,0,0,0,1164,0,MODESTO K STREET BRANCH                                                                                                 ,MODESTO K ST BR               ,28063308,0,0,0,DBR,0,0,MODESTO,UNITED STATES                           ,0,CA,48354,6,0,1224 K STREET,0,95353,0,0,Y,0,0,0,99,12,0,1007,19921231,0,19921231,0,19900402,19900402,0,0,0,0,0,,0,0,0,,0,0
342,1369272,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,09/01/1976 00:00:00,0,0,0,0,1164,0,OAKDALE BRANCH                                                                                                          ,OAKDALE BR                    ,158073329,0,0,0,DBR,0,0,OAKDALE,UNITED STATES                           ,0,CA,52694,6,0,1275 EAST F STREET,0,95361,0,0,Y,0,0,0,99,12,0,1007,19921231,0,19921231,0,19760901,19900424,0,0,0,0,0,,0,0,0,,0,0
344,18162,06/30/1972 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/01/1960 00:00:00,0,0,0,0,1164,0,ONTARIO BRANCH                                                                                                          ,ONTARIO BR                    ,56599654,0,0,0,DBR,0,0,ONTARIO,UNITED STATES                           ,0,CA,53896,6,0,611 NORTH EUCLID AVENUE,0,91763,0,0,Y,0,0,0,71,12,0,1007,19921231,0,19921231,0,19600401,19720630,0,0,0,0,0,,0,0,0,,0,0
345,1158207,06/01/1986 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,06/01/1986 00:00:00,0,0,0,0,1164,0,SAN DIEGO MIRA MESA BRANCH                                                                                              ,SAN DIEGO MIRA MESA BR        ,450215124,0,0,0,DBR,0,0,SAN DIEGO,UNITED STATES                           ,0,CA,66000,6,0,9909 MIRA MESA BOULEVARD,0,92131,0,0,Y,0,0,0,73,12,0,1007,19921231,0,19921231,0,19860601,19860601,0,0,0,0,0,,0,0,0,,0,0
393,928766,06/30/1972 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,09/16/1968 00:00:00,0,0,0,0,1164,0,STOCKTON NORTH SIDE BRANCH                                                                                              ,STOCKTON NORTH SIDE BR        ,1031081479,0,0,0,DBR,0,0,STOCKTON,UNITED STATES                           ,0,CA,75000,6,0,6015 PACIFIC AVENUE,0,95207,0,0,Y,0,0,0,77,12,0,1007,19921231,0,19921231,0,19680916,19720630,0,0,0,0,0,,0,0,0,,0,0
394,967569,06/30/1972 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/21/1969 00:00:00,0,0,0,0,1164,0,SAN LEANDRO BRANCH                                                                                                      ,SAN LEANDRO BR                ,403740440,0,0,0,DBR,0,0,SAN LEANDRO,UNITED STATES                           ,0,CA,68084,6,0,1797 EAST 14TH STREET,0,94578,0,0,Y,0,0,0,1,12,0,1007,19921231,0,19921231,0,19690421,19720630,0,0,0,0,0,,0,0,0,,0,0
397,17660,06/30/1972 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/01/1960 00:00:00,0,0,0,0,1164,0,FONTANA BRANCH                                                                                                          ,FONTANA BR                    ,58549192,0,0,0,DBR,0,0,FONTANA,UNITED STATES                           ,0,CA,24680,6,0,8624 SIERRA AVENUE,0,92335,0,0,Y,0,0,0,71,12,0,1007,19921231,0,19921231,0,19600401,19720630,0,0,0,0,0,,0,0,0,,0,0
398,2005812,04/02/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/02/1990 00:00:00,0,0,0,0,1164,0,ROHNERT PARK BRANCH                                                                                                     ,ROHNERT PARK BR               ,112688199,0,0,0,DBR,0,0,ROHNERT PARK,UNITED STATES                           ,0,CA,62546,6,0,6400 COMMERCE BOULEVARD,0,94928,0,0,Y,0,0,0,97,12,0,1007,19921231,0,19921231,0,19900402,19900402,0,0,0,0,0,,0,0,0,,0,0
430,863960,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,06/01/1965 00:00:00,0,0,0,0,1164,0,ALHAMBRA BRANCH                                                                                                         ,ALHAMBRA BR                   ,55140642,0,0,0,DBR,0,0,ALHAMBRA,UNITED STATES                           ,0,CA,884,6,0,540 WEST VALLEY BOULEVARD,0,91803,0,0,Y,0,0,0,37,12,0,1007,19921231,0,19921231,0,19650601,19900424,0,0,0,0,0,,0,0,0,,0,0
434,634964,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,06/05/1972 00:00:00,0,0,0,0,1164,0,LA PUENTE BRANCH                                                                                                        ,LA PUENTE BR                  ,639969141,0,0,0,DBR,0,0,LA PUENTE,UNITED STATES                           ,0,CA,40340,6,0,824 NORTH HACIENDA BOULEVARD,0,91744,0,0,Y,0,0,0,37,12,0,1007,19921231,0,19921231,0,19720605,19900424,0,0,0,0,0,,0,0,0,,0,0
435,971463,06/30/1972 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,03/15/1971 00:00:00,0,0,0,0,1164,0,YUBA CITY BRANCH                                                                                                        ,YUBA CITY BR                  ,408005107,0,0,0,DBR,0,0,YUBA CITY,UNITED STATES                           ,0,CA,86972,6,0,740 COLUSA AVENUE,0,95991,0,0,Y,0,0,0,101,12,0,1007,19921231,0,19921231,0,19710315,19720630,0,0,0,0,0,,0,0,0,,0,0
437,679769,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,05/20/1968 00:00:00,0,0,0,0,1164,0,THOUSAND OAKS BRANCH                                                                                                    ,THOUSAND OAKS BR              ,345113191,0,0,0,DBR,0,0,THOUSAND OAKS,UNITED STATES                           ,0,CA,78582,6,0,1807 EAST THOUSAND OAKS BOULEVARD,0,91362,0,0,Y,0,0,0,111,12,0,1007,19921231,0,19921231,0,19680520,19900424,0,0,0,0,0,,0,0,0,,0,0
438,969666,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,06/15/1970 00:00:00,0,0,0,0,1164,0,PORTERVILLE BRANCH                                                                                                      ,PORTERVILLE BR                ,533954113,0,0,0,DBR,0,0,PORTERVILLE,UNITED STATES                           ,0,CA,58240,6,0,368 NORTH MAIN STREET,0,93257,0,0,Y,0,0,0,107,12,0,1007,19921231,0,19921231,0,19700615,19900424,0,0,0,0,0,,0,0,0,,0,0
439,919063,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,07/01/1960 00:00:00,0,0,0,0,1164,0,LANCASTER BRANCH                                                                                                        ,LANCASTER BR                  ,778700381,0,0,0,DBR,0,0,LANCASTER,UNITED STATES                           ,0,CA,40130,6,0,731 WEST LANCASTER BOULEVARD,0,93534,0,0,Y,0,0,0,37,12,0,1007,19921231,0,19921231,0,19600701,19900424,0,0,0,0,0,,0,0,0,,0,0
470,2005858,04/02/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,04/02/1990 00:00:00,0,0,0,0,1164,0,CERRITOS BRANCH                                                                                                         ,CERRITOS BR                   ,914212920,0,0,0,DBR,0,0,CERRITOS,UNITED STATES                           ,0,CA,12552,6,0,11143 183RD STREET,0,90701,0,0,Y,0,0,0,37,12,0,1007,19921231,0,19921231,0,19900402,19900402,0,0,0,0,0,,0,0,0,,0,0
471,929268,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,09/16/1968 00:00:00,0,0,0,0,1164,0,ESCONDIDO BRANCH                                                                                                        ,ESCONDIDO BR                  ,1055942077,0,0,0,DBR,0,0,ESCONDIDO,UNITED STATES                           ,0,CA,22804,6,0,158 EAST GRAND AVENUE,0,92025,0,0,Y,0,0,0,73,12,0,1007,19921231,0,19921231,0,19680916,19900424,0,0,0,0,0,,0,0,0,,0,0
472,978266,04/24/1990 00:00:00,12/31/1992 00:00:00,0,0,0,0,0,0,0,0,0,0,0,2,,0,,12/31/1992 00:00:00,0,,12/03/1984 00:00:00,0,0,0,0,1164,0,AUBURN BRANCH                                                                                                           ,AUBURN BR                     ,107497385,0,0,0,DBR,0,0,AUBURN,UNITED STATES                           ,0,CA,3204,6,0,11944 MASTERS COURT,0,95603,0,0,Y,0,0,0,61,12,0,1007,19921231,0,19921231,0,19841203,19900424,0,0,0,0,0,,0,0,0,,0,0
